"Datetime","Tweet.Id","File","Text","Username","Location"
"2021-09-06 15:55:00+00:00",1434907996140695552,"hashtag-tweets.csv",".@bowelcanceruk provide expert information and support for everyone affected by #bowelcancer and we're here for you at every step. Visit their website &gt; https://t.co/AmXvyJOzGm
#BelfastHour #EdwardsandCo #BowelCancerUK 
https://t.co/Yqlj0x9yCJ","BelfastHourNI","Belfast, Northern Ireland "
"2021-08-31 15:55:00+00:00",1432733668875845632,"hashtag-tweets.csv","New Chat Together dates for September! @bowelcanceruk are launching new sessions of their online support group for people living with and beyond #bowelcancer. 
Find out more and join them: https://t.co/Xh52dQ214P
#BelfastHour #EdwardsandCo #BowelCancerUK https://t.co/NpyzqY9hka","BelfastHourNI","Belfast, Northern Ireland "
"2021-08-23 15:55:00+00:00",1429834566139748352,"hashtag-tweets.csv","The new phase of the NHS's Help Us, Help You campaign is urging people with potential cancer symptoms to contact their GP. More about the campaign from @bowelcanceruk: https://t.co/FRgnGOf14h
#HelpUsHelpYou #bowelcancer #BelfastHour #EdwardsandCo  https://t.co/XT6iNutgEx","BelfastHourNI","Belfast, Northern Ireland "
"2021-08-17 15:55:00+00:00",1427660238958825472,"hashtag-tweets.csv","The welcoming online community of @bowelcanceruk is for everyone affected by #bowelcancer to ask questions, read about people’s experiences and support each other. Find it here: https://t.co/FRGEF2ve7E
#BelfastHour #EdwardsandCo
https://t.co/oA8NxBWJAQ","BelfastHourNI","Belfast, Northern Ireland "
"2021-08-10 15:55:00+00:00",1425123523719176192,"hashtag-tweets.csv",".@bowelcanceruk are sharing some tips for managing day-to-day life.
Their support and information on emotional wellbeing is here for you and your loved ones: https://t.co/mmBsWMmLRc
#bowelcancer #BelfastHour #EdwardsandCo https://t.co/zPCXbVlc2P","BelfastHourNI","Belfast, Northern Ireland "
"2021-08-09 15:55:00+00:00",1424761135966801920,"hashtag-tweets.csv","Up in the air about joining @bowelcanceruk sky diving challenge? A once in a lifetime opportunity to experience amazing views and make a difference to people affected by #bowelcancer &gt; https://t.co/F8Y6wd8GeX
#BelfastHour #EdwardsandCo #BowelCancerUK
https://t.co/mKPpR9ZbJ4","BelfastHourNI","Belfast, Northern Ireland "
"2021-08-05 11:59:51+00:00",1423252407316799488,"hashtag-tweets.csv","We want to hear from &amp; learn more about experiences of adults aged &lt;50 years in the UK who have been diagnosed with #bowelcancer in the past 5 years.

Please help us to share widely for this hugely important study #NeverTooYoung https://t.co/sYC0KLKHzK","HelenColemanQUB","Portaferry, Northern Ireland"
"2021-08-02 15:55:00+00:00",1422224420672790528,"hashtag-tweets.csv","The @bowelcanceruk is a welcoming online community for everyone affected by #bowelcancer to ask questions, read about people’s experiences and support each other. Find it here: https://t.co/FRGEF2ve7E
#BelfastHour #EdwardsandCo #BowelCancerUK #BowelCancer
https://t.co/204ImWmr6D","BelfastHourNI","Belfast, Northern Ireland "
"2021-07-31 15:35:18+00:00",1421494690453544960,"hashtag-tweets.csv","Who doesn't enjoy getting parcels in the post? Just not when they contain this nuclear fluid! #bettersafethansorry #colonoscopy #coloncancer #bowelcancer #nobutts #getchecked #colostomy #ostomy #stoma #breakingthepootaboo #menshealth #getyourselfcheckedout #firefighterwithastoma https://t.co/58Q9cuYtbS","chris_mo_90","Northern Ireland, United Kingd"
"2021-07-27 15:55:00+00:00",1420050093697241088,"hashtag-tweets.csv","Check out @bowelcanceruk's booklet, on the simple steps people can take to help keep their bowel healthy and reduce the risk of #bowelcancer.
https://t.co/TmctLLe1WK
#BelfastHour #EdwardsandCo #BowelCancerUK
https://t.co/Lu7iPaKFM0","BelfastHourNI","Belfast, Northern Ireland "
"2021-07-26 15:55:00+00:00",1419687705726775296,"hashtag-tweets.csv","‘Eating well’ provides info about your diet during and after #bowelcancer treatment i.e. different foods help you manage symptoms and tips for eating with a stoma and more 
Download a copy today: https://t.co/OMFy1fn1C7 from @bowelcanceruk #BelfastHour https://t.co/M9M3vYptw1","BelfastHourNI","Belfast, Northern Ireland "
"2021-07-20 15:55:00+00:00",1417513378709389312,"hashtag-tweets.csv","The @bowelcanceruk online community is a place for anyone affected by #bowelcancer to ask questions, share their experiences and support each other. 
Find it here: https://t.co/FRGEF2ve7E
#BelfastHour #EdwardsandCo #BowelCancerUK
https://t.co/XR4xyOYBO2","BelfastHourNI","Belfast, Northern Ireland "
"2021-07-19 15:55:00+00:00",1417150990613155840,"hashtag-tweets.csv","It’s really simple to make your brew count for everyone affected by #bowelcancer. Gather your friends, family and colleagues, put the kettle on and make a donation to us. 
Sign up to Brew Together for @bowelcanceruk: https://t.co/4zfMru4i56

#brewtogether https://t.co/W8KQxqtU71","BelfastHourNI","Belfast, Northern Ireland "
"2021-07-16 08:29:08+00:00",1415951620572164096,"hashtag-tweets.csv","It’s really simple to make your brew count for everyone affected by #bowelcancer. Gather your friends, family and colleagues, put the kettle on and make a donation. Alex really enjoyed his cuppa and buns 🫖🧁

Sign up to Brew Together: https://t.co/bTFpkT7cAs

#brewtogether #cake https://t.co/mYoUAnvmYN","Sarah_Christie5","Northern Ireland"
"2021-07-06 15:55:00+00:00",1.4124399487e+18,"hashtag-tweets.csv","It’s really simple to make your brew count for everyone affected by #bowelcancer. Gather friends, family and colleagues, put the kettle on and make a donation to @bowelcanceruk. 
Sign up to Brew Together: https://t.co/4zfMrulSWE
#brewtogether #BelfastHour https://t.co/W8KQxqLuYz","BelfastHourNI","Belfast, Northern Ireland "
"2021-07-05 15:55:00+00:00",1412077560700182528,"hashtag-tweets.csv","Join @bowelcanceruk this August for Brew Together! Make your brew count for everyone affected by #bowelcancer. . 
Sign up today: https://t.co/4zfMrulSWE
#BelfastHour #EdwardsandCo #BrewTogether
https://t.co/4cqXP7wEmE","BelfastHourNI","Belfast, Northern Ireland "
"2021-06-28 15:55:00+00:00",1409540845565513728,"hashtag-tweets.csv","""I eased back in to work it but I found that my body and stamina could not keep up with the demands and pressure of the job. My body was saying it was time to call it a day so I retired and never looked back""
Read Philip's #bowelcancer story: https://t.co/LqXvvQ2SR5 #BelfastHour","BelfastHourNI","Belfast, Northern Ireland "
"2021-06-25 16:15:43+00:00",1408458898483339264,"hashtag-tweets.csv","We have some very special walks taking place in NI this weekend.  Couldn't be more grateful to all those taking part to raise so much awareness of #bowelcancer 💛 https://t.co/yiQi1qlRS4","Sarah_Christie5","Northern Ireland"
"2021-06-24 16:54:39+00:00",1408106308428050432,"hashtag-tweets.csv","The publishing of the Cancer Recovery Plan by @healthdpt is very welcome but we have an absolute mountain to climb, staff need supported, funding needs ringfenced and we all need to pull together to achieve the best outcomes for patients #bowelcancer #cancerrecoveryplan https://t.co/By2TdpZlfC","Sarah_Christie5","Northern Ireland"
"2021-06-22 15:55:00+00:00",1407366518489464832,"hashtag-tweets.csv","Find out more about a new test that has been developed to help understand and predict the risk of cancer coming back in people with stage 2 and stage 3 #bowelcancer.
Visit @bowelcanceruk's research and influencing blog for more:
#BelfastHour #EdwardsandCo https://t.co/WRrBkyvgST","BelfastHourNI","Belfast, Northern Ireland "
"2021-06-21 15:55:00+00:00",1407004130657271808,"hashtag-tweets.csv","More info in @bowelcanceruk's research and influencing blog about two new advanced #bowelcancer drugs approved for use on the NHS for some patients in England and Wales: https://t.co/hV7Q0ni190
#BelfastHour #EdwardsandCo https://t.co/fDYetqzqJt","BelfastHourNI","Belfast, Northern Ireland "
"2021-06-15 15:55:00+00:00",1404829803333758976,"hashtag-tweets.csv","A new drug combination, which may extend life expectancy for some people with advanced #bowelcancer, has been approved by @NICEComms for patients in England and Wales via @bowelcanceruk 
Find out more &gt; https://t.co/DQGaRMHfyo
 #BelfastHour #EdwardsandCo https://t.co/rkc2FnrJyx","BelfastHourNI","Belfast, Northern Ireland "
"2021-06-14 17:49:43+00:00",1404496286779424768,"hashtag-tweets.csv","This #MensHealthWeek it's important to highlight and focus on your health.  It's easy to pass symptoms off as nothing or put off seeing your GP but if you have any concerns about your health please speak to your GP #bowelcancer https://t.co/K1XBBzv26N","Sarah_Christie5","Northern Ireland"
"2021-06-09 14:16:29+00:00",1402630684624183296,"hashtag-tweets.csv","Massive thank you Team Coney who completed their #WalkTogether at the weekend, even the mist at Silent Valley couldn't dampen their spirits! They walked to remember family members who are sadly no longer with us due to #bowelcancer. Still time to take part https://t.co/PgB00s1N5X https://t.co/0TK4ZKylqI","Sarah_Christie5","Northern Ireland"
"2021-06-07 15:55:00+00:00",1401930700270542848,"hashtag-tweets.csv",".@bowelcanceruk are holding a virtual patient event on Sat. 19 June with Robin Muir, a Clinical Psychologist at Maggie's Manchester, who will talk about coping with a diagnosis and tips to help manage. #bowelcancer
Register here: https://t.co/rlJuEEByjX https://t.co/LJVg4DVPjd","BelfastHourNI","Belfast, Northern Ireland "
"2021-06-02 21:21:38+00:00",1400200963265335296,"hashtag-tweets.csv","Isn't it majestic?  There is still time to sign up to Walk Together for @bowelcanceruk this June.  #WalkTogether is a 5 mile walk to help raise awareness and vital funds to help stop people dying of #bowelcancer Sign up here and join #teambowelcancer 💛 https://t.co/QgUd3dQh9t. https://t.co/rvlp1i0VS0","Sarah_Christie5","Northern Ireland"
"2021-05-18 15:55:00+00:00",1394682943142993920,"hashtag-tweets.csv","Listen to @bowelcanceruk's patron @SeanFletcherTV talking about why he's supporting #walktogether this year.

Walk five miles this June and help stop people dying of #bowelcancer. Sign up &gt; https://t.co/R7QgSCL2sq
#BelfastHour #EdwardsandCo #BowelCancerUK  https://t.co/6g3kyiwXuW","BelfastHourNI","Belfast, Northern Ireland "
"2021-05-17 21:17:09+00:00",1394401625922580480,"hashtag-tweets.csv","Brilliant news to start the week - well done @OrlaMONeill 

If you are a GP in NI, please consider contributing to this important qualitative study!! #bowelcancer #nevertooyoung https://t.co/KHTIFzCPZi","HelenColemanQUB","Portaferry, Northern Ireland"
"2021-05-17 16:45:33+00:00",1394333277872394240,"hashtag-tweets.csv","Ethics approved 🙌🏻 Looking forward to starting the recruitment process of recruiting GPs in Northern Ireland into our study on bowel cancer in young adults(&lt;50) looking at awareness and referral pathways #nevertooyoung #bowelcancer @HelenColemanQUB @DrHelenReid @bowelcanceruk","OrlaMONeill","Belfast, Northern Ireland"
"2021-05-17 15:55:00+00:00",1394320555197698048,"hashtag-tweets.csv","Some people feel ready to go back to work sooner than others after #bowelcancer treatment. How you feel about it might be affected by the pandemic. @bowelcanceruk have some ideas about what to think about. More info: https://t.co/g73vCP2Amp
#BelfastHour #EdwardsandCo","BelfastHourNI","Belfast, Northern Ireland "
"2021-05-17 14:30:45+00:00",1394299354761072640,"hashtag-tweets.csv","Well somebody was excited to receive a star fundraiser medal from @bowelcanceruk We would like to say a massive thank you to everyone who made this happen, as you can see Alex is a little bit chuffed #bowelcancer #MondayMotivation https://t.co/LNviBMkdgO","Sarah_Christie5","Northern Ireland"
"2021-05-17 11:38:58+00:00",1394256122580803584,"hashtag-tweets.csv","Lovely to see Pauline from Dundonald sharing her story to raise awareness of #bowelcancer I am so grateful for all Pauline is doing to encourage people to be bowel cancer aware 💛 https://t.co/jbtBTxQMLl","Sarah_Christie5","Northern Ireland"
"2021-05-13 20:43:55+00:00",1392943713756893184,"hashtag-tweets.csv","Thank you to Pauline for sharing her story and raising awareness of #bowelcancer Pauline is taking part in @bowelcanceruk Walk Together next month https://t.co/Gf0vNYM9Ga #BelfastHour #QuiggGolden #NeverTooYoung https://t.co/gEWN9G6Hyr","Sarah_Christie5","Northern Ireland"
"2021-05-06 08:40:30+00:00",1390224945008070656,"hashtag-tweets.csv","Thank you so much @harryswean for featuring Alex's fundraising for @bowelcanceruk in @codownspectator the cartoon was an awesome surprise 💛 He was delighted going into school to tell his friends he is in the paper 😁 https://t.co/VyxobqYciN #bowelcancer https://t.co/Z7y28cVbKs","Sarah_Christie5","Northern Ireland"
"2021-05-03 15:55:00+00:00",1389247125104566272,"hashtag-tweets.csv","If you’re looking for support, you can visit @bowelcanceruk's online community. It’s a place for anyone affected by #bowelcancer to share their experiences with others who know what they’re going through: https://t.co/FRGEF2ve7E https://t.co/exT4xDvfbS","BelfastHourNI","Belfast, Northern Ireland "
"2021-04-29 20:52:28+00:00",1387872435219877888,"hashtag-tweets.csv","This is so vitally important, please be #bowelcancer aware but also talk about  cancer, educate each other because you might just help someone find cancer earlier.  Bowel cancer is NI's 2nd biggest cancer killer but it doesn't have to be #BelfastHour #BowelCancerAwarenessMonth https://t.co/eiFGoQsl6Y","Sarah_Christie5","Northern Ireland"
"2021-04-29 20:22:43+00:00",1387864948714397696,"hashtag-tweets.csv","@BelfastHourNI @bowelcanceruk @lorraine It's been absolutely fantastic to be featured and help raise vital awareness of symptoms of #bowelcancer Knowledge is power and if your concerned please speak to your GP #BelfastHour #BowelCancerAwarenessMonth","Sarah_Christie5","Northern Ireland"
"2021-04-27 15:55:00+00:00",1387072797885837312,"hashtag-tweets.csv","#WalkTogether is back! This June @bowelcanceruk are asking you to grab those walking boots and walk five miles and get sponsored to help stop people dying from #bowelcancer. 
Find out more &gt; https://t.co/R7QgSD2DR0
#BelfastHour #EdwardsandCo #BowelCancerUK https://t.co/WoSoy5FJob","BelfastHourNI","Belfast, Northern Ireland "
"2021-04-26 15:55:00+00:00",1386710410074615808,"hashtag-tweets.csv","Walk Together fro @bowelcanceruk is back! This June grab those walking boots and walk five miles and get sponsored to help stop people dying from #bowelcancer. 
Find out more &gt;  https://t.co/R7QgSCL2sq
#walktogether #BelfastHour #EdwardsandCo
https://t.co/WoSoy5o7ZB","BelfastHourNI","Belfast, Northern Ireland "
"2021-04-21 14:33:09+00:00",1384877875057287168,"hashtag-tweets.csv","Walk Together is back! This June we’re asking you to grab your walking boots and walk five miles and get sponsored to help stop people dying from #bowelcancer. Get involved: https://t.co/PgB00s1N5X #BowelCancerAwarenessMonth #NoButts https://t.co/RWokAHjnjf","Sarah_Christie5","Northern Ireland"
"2021-04-20 12:47:14+00:00",1384488828832948224,"hashtag-tweets.csv","Ducks on the roof and other weird and wonderful creatures from Alex's big sponsored walk to school today for @bowelcanceruk Alex's uncle was diagnosed with #bowelcancer in his 30's and we walk for him 💚
https://t.co/VyxobqGAUd #BowelCancerAwarenessMonth https://t.co/QXn8amv0Qu","Sarah_Christie5","Northern Ireland"
"2021-04-20 10:41:38+00:00",1384457224366395392,"hashtag-tweets.csv","I will be tuning in this afternoon to hear the political insight into cancer recovery post #COVID19 #bowelcancerawarenessmonth #cancer #bowelcancer https://t.co/p8w1ReKj11","Sarah_Christie5","Northern Ireland"
"2021-04-19 15:55:00+00:00",1384173694755475456,"hashtag-tweets.csv",",@bowelcanceruk support and fund targeted research to help stop people dying of #bowelcancer. Read all about the research projects they are currently funding: https://t.co/o2ARDb0YOa
#BowelCancerAwarenessMonth #stepupfor30 #BelfastHour 
 https://t.co/jnkjuLNVAm","BelfastHourNI","Belfast, Northern Ireland "
"2021-04-15 13:00:15+00:00",1382680168255397888,"hashtag-tweets.csv","Awareness is the first step in the fight back against #bowelcancer 

We are continuing to raise awareness during #BowelCancerAwarenessMonth with this knowledge of the most common symptoms 

Graphic from @bowelcanceruk https://t.co/SP3HXtariv","TGEakin","Northern Ireland "
"2021-04-13 15:55:00+00:00",1381999367792390144,"hashtag-tweets.csv","This #BowelCancerAwarenessMonth @bowelcanceruk are shining a light on how people affected by #bowelcancer are feeling right now, and how their lives may have changed after this year &gt;https://t.co/5DM1lOxJMg #BelfastHour #EdwardsandCo https://t.co/azl8GTqKUH","BelfastHourNI","Belfast, Northern Ireland "
"2021-04-12 15:55:00+00:00",1381636980098785280,"hashtag-tweets.csv","Tell @bowelcanceruk how people affected by #bowelcancer are feeling right now, &amp; how their lives may have changed after this year. Write one word about how you’re feeling on a piece of paper &gt; https://t.co/5DM1lOxJMg #BowelCancerAwarenessMonth #BelfastHour https://t.co/azl8GTqKUH","BelfastHourNI","Belfast, Northern Ireland "
"2021-04-09 12:29:10+00:00",1380498019607527424,"hashtag-tweets.csv","Oh oh - @GuiltTripCoffee came highly recommended and I thought it was only right to follow up on that recommendation after a very productive meeting discussing all things political in relation to #bowelcancer #FridayMotivation #bowelcancerawarenessmonth https://t.co/ElHHAl3h2d","Sarah_Christie5","Northern Ireland"
"2021-04-08 15:59:21+00:00",1380188526193610752,"hashtag-tweets.csv","@BelfastHourNI @bowelcanceruk Thank you and I'll take my wee moment in the @BelfastHourNI spotlight to highlight the symptoms of #bowelcancer NI's second biggest cancer killer but if caught early it's treatable and even curable #BowelCancerAwarenessMonth Thank you #Belfasthour https://t.co/CgnPZC7DlT","Sarah_Christie5","Northern Ireland"
"2021-04-08 09:21:44+00:00",1380088462544670720,"hashtag-tweets.csv","On average 648 #men &amp; 530 #women are diagnosed with #bowelcancer every year in #NorthernIreland. 
Reduce your risk by having a high-fibre healthy #diet &amp; being physically active. 
#bowelcancerawarenessmonth #bowelcancerawareness https://t.co/aYJyvzvnL1","CancerFocusNI","Northern Ireland"
"2021-04-07 18:16:17+00:00",1379860597005778944,"hashtag-tweets.csv","Really fantastic opportunity to gain awareness and learn more about #bowelcancer this #BowelCancerAwarenessMonth https://t.co/NVrvHJb4kh","Sarah_Christie5","Northern Ireland"
"2021-04-07 12:13:46+00:00",1379769364723990528,"hashtag-tweets.csv","Do you know the symptoms? 

More than 1,100 people are diagnosed with #bowelcancer in #NorthernIreland each year. Knowing the symptoms &amp; when to get checked could save your life. 

Click here to find out more: https://t.co/x6prWwxuax

#BowelCancerAwarenessMonth #WorldHealthDay https://t.co/Or6OTXy396","kingsbridgehosp","Belfast"
"2021-04-07 10:01:00+00:00",1379735953569427456,"hashtag-tweets.csv","Approx. 1 in 10 #cancer deaths in #NorthernIreland is due to #bowelcancer. #COVID has delayed up to 200 #bowelcancers being diagnosed as #screening was halted for 4 months. If you are 60-74 &amp; received your #bowelscreening kit, please complete it. 
#bowelcancerawarenessmonth https://t.co/3Z8hvaw6mQ","CancerFocusNI","Northern Ireland"
"2021-04-05 15:55:00+00:00",1379100264800604160,"hashtag-tweets.csv","It’s #BowelCancerAwarenessMonth. Throughout April @bowelcanceruk want to raise awareness of #bowelcancer and help create a future where nobody dies of the disease.
Find out how to get involved: https://t.co/5nOO57b4mz
#BelfastHour #EdwardsAndCo","BelfastHourNI","Belfast, Northern Ireland "
"2021-04-05 08:48:33+00:00",1378992945362243584,"hashtag-tweets.csv","‘You know how the time flies, only yesterday was the time of our lives...’ Ten years ago today we lost the amazing Rosi Kirker to #bowelcancer This is my fav pic of us on her last birthday enjoying life to the full. This is why we do what we do for @bowelcanceruk @EdwardsandCo_ https://t.co/Jsv2zZ6Y9b","CrawfordDorcas","Northern Ireland"
"2021-04-01 15:09:34+00:00",1377639281532018688,"hashtag-tweets.csv","On avg. 648 #men &amp; 530 #women are diagnosed with #bowelcancer every year in #NorthernIreland. Over 60% diagnosed will survive at least 5 yrs after diagnosis. If you notice anything unusual, please contact your GP. #bowelcancerawarenessmonth https://t.co/oTzskrm82m","CancerFocusNI","Northern Ireland"
"2021-04-01 14:02:21+00:00",1377622366554095616,"hashtag-tweets.csv","Please become familiar with the symptoms of #bowelcancer, talk to friends and family - talking poo isn't taboo!  It is shocking to see how few know the symptoms - lets shout about them this #BowelCancerAwarenessMonth Let's make Northern Ireland #bowelcanceraware https://t.co/4nV31wH4aZ","Sarah_Christie5","Northern Ireland"
"2021-04-01 12:28:02+00:00",1377598631579115520,"hashtag-tweets.csv","April is #BowelCancerAwarenessMonth. On average, 1,178 individuals were diagnosed with #BowelCancer in NI every year between 2014-2018.   https://t.co/em158JMrNY https://t.co/xtLhYcvwvR","NICanReg","Belfast"
"2021-03-30 21:08:52+00:00",1377004923997552640,"hashtag-tweets.csv","Advantages of getting older - you get invited to take part in bowel cancer screening, you might not think that's an advantage but it could just save your life #bowelcancer #screening https://t.co/e6BHH1HvP7","Sarah_Christie5","Northern Ireland"
"2021-03-29 15:55:00+00:00",1376563549703708672,"hashtag-tweets.csv","In what has been a difficult year, especially for the #bowelcancer community, @bowelcanceruk's CEO @GenEdwards will be talking to @drphilippakaye about managing our emotional health and wellbeing.
Tonight, Monday 5 April at 7.15pm: https://t.co/zDuv0Uhfpz https://t.co/3Yq1qq7XQf","BelfastHourNI","Belfast, Northern Ireland "
"2021-03-29 12:33:48+00:00",1376512915642138624,"hashtag-tweets.csv","Work in primary care in NI? Want to find out more about about the introduction of qFIT?  Sign up with NICaN below 👇🏼 @bowelcanceruk #bowelcancer https://t.co/RfPccUOy3V","Sarah_Christie5","Northern Ireland"
"2021-03-27 11:05:47+00:00",1375765989825118208,"hashtag-tweets.csv","Kieran from Ballyclare shares his story #NeverTooYoung #bowelcancer https://t.co/tkcvQia5ZU","Sarah_Christie5","Northern Ireland"
"2021-03-25 16:40:46+00:00",1375125515829411840,"hashtag-tweets.csv","We look forward to the Cancer Recovery Plan for Northern Ireland being published and welcome the comments today from @RobinSwannMoH 

@bowelcanceruk #bowelcancer

https://t.co/FjM44LKIVR","Sarah_Christie5","Northern Ireland"
"2021-03-22 16:55:00+00:00",1374041934176514048,"hashtag-tweets.csv","Would you like to chat with other people affected by #bowelcancer? Why not join @bowelcanceruk's March Chat Together. A welcoming place to talk to others and to meet new people. Sign up: https://t.co/Xh52dPKpGf
#BelfastHour #EdwardsandCo
https://t.co/yijgGJuM2l","BelfastHourNI","Belfast, Northern Ireland "
"2021-03-22 15:50:13+00:00",1374025632837943296,"hashtag-tweets.csv","We are proud co-signatories of this joint response to 
@niexecutive 

@bowelcanceruk #bowelcancer https://t.co/6Lhk6OWeN9","Sarah_Christie5","Northern Ireland"
"2021-03-19 12:28:40+00:00",1372887747006971904,"hashtag-tweets.csv","Our researchers and collaborators have identified proteomic signatures that can predict response to therapy in #bowelcancer

Congrats to all involved in the recent @FEBSJournal publication on this important discovery! 👏

@QUBBowelCancer @danielblongley @mccann_chris https://t.co/OkQwflg3wn","QubPGJCCR","Belfast"
"2021-03-17 16:55:29+00:00",1372230115669725184,"hashtag-tweets.csv","Would your business or community group benefit from a free 30 minute #bowelcancer awareness talk?  Finding out more about symptoms to be aware of is not only useful for you but something you can share with your friends and family

Please click here to book https://t.co/rpbIpN7ZDt https://t.co/QYY7s793EX","Sarah_Christie5","Northern Ireland"
"2021-03-16 16:55:00+00:00",1371867607058558976,"hashtag-tweets.csv","See @bowelcanceruk's booklet, on the simple steps people can take to help keep their bowel healthy and reduce the risk of #bowelcancer. 
Download here &gt;  https://t.co/TmctLKWr5c
#BelfastHour #EdwardsandCo #BowelCancerUK
https://t.co/L4PMwklUyH","BelfastHourNI","Belfast, Northern Ireland "
"2021-03-15 16:55:00+00:00",1371505219083796480,"hashtag-tweets.csv",".@NHSEngland launches new trial inviting patients to swallow a tiny camera to look for signs of cancer. This could make a huge difference for people with #bowelcancer symptoms waiting for a diagnosis. More info via @bowelcanceruk &gt; https://t.co/d2I2IKMWgA https://t.co/kkpXnFqLBx","BelfastHourNI","Belfast, Northern Ireland "
"2021-03-10 11:59:20+00:00",1369618875856355328,"hashtag-tweets.csv","This is good news, I know staff are working so hard behind the scenes to support cancer patients during what has been an unprecedented year.  We do not underestimate the challenges faced but this is certainly a step in the right direction.  #bowelcancer @bowelcanceruk https://t.co/3BgW2eeUYf","Sarah_Christie5","Northern Ireland"
"2021-03-09 09:24:15+00:00",1369217458947694592,"hashtag-tweets.csv","Kieran highlighting that #bowelcancer is something that you can get at any age, if you have any concerns about changes in your bowel habits, pain or lump in your tummy, passing blood when you go to the loo, unexplained weight loss please speak to your GP

https://t.co/sGZnfzvXlT","Sarah_Christie5","Northern Ireland"
"2021-03-08 16:55:00+00:00",1368968504288964608,"hashtag-tweets.csv","For #InternationalWomensDay @bowelcanceruk's CEO @GenEdwards is chatting to @drphilippakaye about her experiences of being diagnosed with #bowelcancer and her new book, Doctors Get Cancer Too &gt; tonight at 7.30pm #IWD2021 https://t.co/G5nHnNqkyV","BelfastHourNI","Belfast, Northern Ireland "
"2021-03-04 14:16:39+00:00",1367479102098333696,"hashtag-tweets.csv","Very sorry to learn of the passing of Jimmy Spratt, I know we at @bowelcanceruk will have him and his family in our thoughts #bowelcancer

https://t.co/p9lW4eQlXi","Sarah_Christie5","Northern Ireland"
"2021-03-04 14:12:48+00:00",1367478136502431744,"hashtag-tweets.csv","Sometimes we need reminders why we do what we do, Pamela from Belfast's story is one of those reminders.  @bowelcanceruk #bowelcancer

https://t.co/I6RqLOpdkc","Sarah_Christie5","Northern Ireland"
"2021-03-01 14:27:17+00:00",1366394616547860480,"hashtag-tweets.csv","Very productive meeting with the wonderful @markataylor16, @clairedonaghy88 and David Vass, Consultant HPB Surgeon, discussing access to regional advanced MDT's for bowel cancer patients @bowelcanceruk #bowelcancer","Sarah_Christie5","Northern Ireland"
"2021-02-24 16:01:49+00:00",1364606466762690560,"hashtag-tweets.csv","Whoop whoop @bowelbabe is our new Patron here at @bowelcanceruk and we are also launching our fundraiser #StepUpFor30 today, exercise every day this April, feel good and raise awareness of #bowelcancer https://t.co/HMIHPPYA4Z","Sarah_Christie5","Northern Ireland"
"2021-02-23 16:55:00+00:00",1364257461897633792,"hashtag-tweets.csv",".@bowelcanceruk put all your questions about the #COVID19 vaccine to Consultant Clinical Oncologist, Professor Mark Saunders. 
Watch him answer a range of questions about the vaccine and #bowelcancer here: https://t.co/qhf05oVelw #BelfastHour #EdwardsandCo https://t.co/C8aOdaZlC8","BelfastHourNI","Belfast, Northern Ireland "
"2021-02-22 16:55:00+00:00",1363895074120232960,"hashtag-tweets.csv","The @bowelcanceruk booklet explains what advanced #bowelcancer is and treatment options, including support coping with diagnosis, managing emotions &amp; maintaining good quality of life. 
Download here: https://t.co/TUZN3XbMmL #BelfastHour #EdwardsandCo
https://t.co/vpm7safZtH","BelfastHourNI","Belfast, Northern Ireland "
"2021-02-19 20:28:22+00:00",1362861606191955968,"hashtag-tweets.csv","Randomly watching @TheSimpsons and it featured a colon capsule colonoscopy and I got stupidly excited seeing it @bowelcanceruk #bowelcancer #simpsonspredictingthefuture https://t.co/JyOunFJize","Sarah_Christie5","Northern Ireland"
"2021-02-16 17:05:53+00:00",1361723487778467840,"hashtag-tweets.csv",".@bowelcanceruk have a welcoming online community for everyone affected by #bowelcancer to ask questions, read about people’s experiences and support each other.
Find it here: https://t.co/FRGEF2ve7E #BelfastHour #EdwardsandCo https://t.co/wbBN0Cx3iS","BelfastHourNI","Belfast, Northern Ireland "
"2021-02-15 16:55:00+00:00",1361358358884810752,"hashtag-tweets.csv","Bowel cancer awareness talks are now available online from @bowelcanceruk. In 30 mins find out about symptoms, risk factors, and screening. 
Book here: https://t.co/NNLSjqI3WV
#BelfastHour #EdwardsandCo #BowelCancerUK #BowelCancer
https://t.co/6p25hUnOwS","BelfastHourNI","Belfast, Northern Ireland "
"2021-02-12 14:32:18+00:00",1360235283216793600,"hashtag-tweets.csv","Positive news today #bowelcancer @bowelcanceruk https://t.co/RD2gICfj1S","Sarah_Christie5","Northern Ireland"
"2021-02-08 16:55:00+00:00",1358821644026970112,"hashtag-tweets.csv",". @bowelcanceruk provide expert information and support for everyone affected by #bowelcancer and we're here for you at every step. 
If you're looking for information and support visit their website: https://t.co/mxhvxpk0X9
#BelfastHour #EdwardsandCo #BowelCancerUK #BowelCancer","BelfastHourNI","Belfast, Northern Ireland "
"2021-02-08 11:33:38+00:00",1358740769067192320,"hashtag-tweets.csv","The links between chemicals in our everyday environment - can often be our food environment - and #ColonCancer https://t.co/rM09NR0qI2","QUBIGFS","Belfast, Northern Ireland"
"2021-02-04 12:51:21+00:00",1357310777871466496,"hashtag-tweets.csv","On #worldcancerday2021 we acknowledge the efforts and devotion of our researchers towards improving the outcomes for those impacted by cancer

Learn more about ongoing @CR_UK funded #BowelCancer research in our Centre led by @DrPipDunne ⬇️ https://t.co/uqyBiey8KI","QubPGJCCR","Belfast"
